Code,Municipality,Sex,Year,Age,Old Population,Updated Population
99773,Cumaribo,Female,1998,15-19,115,1345
99773,Cumaribo,Female,1998,25-29,417,1375
99773,Cumaribo,Female,1998,50+,829,1075
99773,Cumaribo,Female,1999,10-14,261,1306
99773,Cumaribo,Female,1999,15-19,238,897
99773,Cumaribo,Female,1999,45-49,224,352
99773,Cumaribo,Female,2000,15-19,360,449
99773,Cumaribo,Female,2000,25-29,514,688
99773,Cumaribo,Female,2000,35-39,548,563
99773,Cumaribo,Female,2000,50+,926,1075
99773,Cumaribo,Female,2001,10-14,546,1306
99773,Cumaribo,Female,2001,25-29,562,688
99773,Cumaribo,Female,2001,45-49,271,704
99773,Cumaribo,Female,2002,25-29,610,688
99773,Cumaribo,Female,2003,10-14,832,1306
99773,Cumaribo,Female,2004,15-19,848,1794
99773,Cumaribo,Female,2004,30-34,684,917
99773,Cumaribo,Female,2019,20-24,1785,2010
99773,Cumaribo,Female,2019,50+,1853,2417
99773,Cumaribo,Female,2021,45-49,740,879
99773,Cumaribo,Male,1998,10-14,163,1766
99773,Cumaribo,Male,1998,15-19,34,2593
99773,Cumaribo,Male,1998,20-24,398,1850
99773,Cumaribo,Male,1998,25-29,682,845
99773,Cumaribo,Male,1998,35-39,561,582
99773,Cumaribo,Male,1998,50-54,194,330
99773,Cumaribo,Male,1999,10-14,315,883
99773,Cumaribo,Male,1999,15-19,34,433
99773,Cumaribo,Male,2000,15-19,193,1297
99773,Cumaribo,Male,2000,50-54,251,439
99773,Cumaribo,Male,2001,10-14,621,2648
99773,Cumaribo,Male,2001,15-19,353,433
99773,Cumaribo,Male,2004,10-14,1080,1766
99773,Cumaribo,Male,2021,55+,1932,2050
99624,Santa Rosalía,Female,2000,40-44,52,98
99624,Santa Rosalía,Female,2006,30-34,76,88
99624,Santa Rosalía,Female,2011,40-44,85,98
99624,Santa Rosalía,Female,2018,45-49,84,87
99624,Santa Rosalía,Male,1998,40-44,42,66
99624,Santa Rosalía,Male,2000,20-24,60,116
99624,Santa Rosalía,Male,2001,35-39,93,123
99624,Santa Rosalía,Male,2001,40-44,56,66
99624,Santa Rosalía,Male,2002,20-24,73,116
99624,Santa Rosalía,Male,2002,35-39,96,246
99624,Santa Rosalía,Male,2006,35-39,107,123
99624,Santa Rosalía,Male,2007,10-14,206,236
99624,Santa Rosalía,Male,2009,30-34,107,112
99624,Santa Rosalía,Male,2011,25-29,128,147
99624,Santa Rosalía,Male,2020,25-29,157,294
99624,Santa Rosalía,Male,2020,35-39,146,246
99624,Santa Rosalía,Male,2021,55+,223,276
99524,La Primavera,Female,1998,25-29,19,140
99524,La Primavera,Female,2000,40-44,45,58
99524,La Primavera,Female,2000,45-49,35,156
99524,La Primavera,Female,2003,20-24,116,398
99524,La Primavera,Female,2004,15-19,192,237
99524,La Primavera,Female,2011,10-14,404,429
99524,La Primavera,Female,2017,20-24,347,398
99524,La Primavera,Male,1998,15-19,46,258
99524,La Primavera,Male,1998,20-24,9,112
99524,La Primavera,Male,1998,25-29,3,45
99524,La Primavera,Male,1999,20-24,30,112
99524,La Primavera,Male,1999,40-44,50,60
99524,La Primavera,Male,1999,45-49,45,59
99524,La Primavera,Male,1999,50-54,13,80
99524,La Primavera,Male,2000,15-19,105,129
99524,La Primavera,Male,2000,30-34,51,117
99524,La Primavera,Male,2000,50-54,13,160
99524,La Primavera,Male,2001,20-24,73,112
99524,La Primavera,Male,2002,50-54,27,160
99524,La Primavera,Male,2004,50-54,55,80
99524,La Primavera,Male,2007,10-14,330,353
99524,La Primavera,Male,2007,25-29,164,177
99001,Puerto Carreño,Female,1998,35-39,199,334
99001,Puerto Carreño,Female,1998,50+,281,384
99001,Puerto Carreño,Female,2000,25-29,321,331
99001,Puerto Carreño,Female,2000,40-44,213,327
99001,Puerto Carreño,Female,2002,20-24,467,691
99001,Puerto Carreño,Female,2002,35-39,296,334
99001,Puerto Carreño,Male,1998,25-29,339,463
99001,Puerto Carreño,Male,2001,50-54,185,201
99001,Puerto Carreño,Male,2002,20-24,629,693
99001,Puerto Carreño,Male,2004,35-39,388,424
99001,Puerto Carreño,Male,2021,55+,1164,1340
97889,Yavaraté,Female,2005,45-49,15,18
97889,Yavaraté,Female,2013,40-44,17,20
97889,Yavaraté,Female,2014,20-24,22,26
97889,Yavaraté,Female,2015,25-29,11,13
97889,Yavaraté,Female,2019,40-44,13,20
97889,Yavaraté,Female,2020,50+,23,61
97889,Yavaraté,Male,2010,10-14,98,113
97889,Yavaraté,Male,2011,15-19,84,97
97889,Yavaraté,Male,2020,55+,7,26
97777,Papunahua,Female,2017,50+,25,29
97666,Taraira,Female,2006,15-19,44,48
97666,Taraira,Female,2006,25-29,38,44
97666,Taraira,Female,2016,40-44,30,35
97666,Taraira,Female,2017,30-34,50,58
97666,Taraira,Male,1998,45-49,20,36
97666,Taraira,Male,2004,15-19,46,63
97666,Taraira,Male,2006,15-19,60,63
97666,Taraira,Male,2011,20-24,64,65
97666,Taraira,Male,2017,10-14,170,195
97666,Taraira,Male,2017,45-49,31,36
97666,Taraira,Male,2018,30-34,47,54
97511,Pacoa,Female,2011,40-44,58,67
97511,Pacoa,Female,2018,15-19,270,310
97511,Pacoa,Female,2020,15-19,270,310
97511,Pacoa,Female,2021,15-19,270,310
97511,Pacoa,Male,2011,25-29,112,129
97511,Pacoa,Male,2015,45-49,58,67
97511,Pacoa,Male,2020,45-49,58,133
97161,Carurú,Female,1998,30-34,2,15
97161,Carurú,Female,1999,50+,3,16
97161,Carurú,Female,2001,50+,3,16
97161,Carurú,Female,2007,25-29,34,39
97161,Carurú,Female,2008,40-44,15,16
97161,Carurú,Male,1998,30-34,2,25
97161,Carurú,Male,1998,35-39,2,42
97161,Carurú,Male,1999,20-24,1,59
97161,Carurú,Male,1999,30-34,2,25
97161,Carurú,Male,1999,55+,9,13
97161,Carurú,Male,2002,55+,9,13
97161,Carurú,Male,2004,15-19,11,74
97161,Carurú,Male,2005,30-34,21,25
97161,Carurú,Male,2005,55+,19,20
97161,Carurú,Male,2019,45-49,51,52
97161,Carurú,Male,2019,50-54,58,72
97001,Mitú,Female,1998,10-14,154,659
97001,Mitú,Female,1999,10-14,264,659
97001,Mitú,Female,2000,15-19,561,788
97001,Mitú,Female,2001,10-14,482,1977
97001,Mitú,Female,2002,25-29,395,451
97001,Mitú,Female,2003,10-14,701,1318
97001,Mitú,Female,2003,25-29,421,451
97001,Mitú,Female,2020,20-24,1024,1587
97001,Mitú,Female,2020,35-39,547,723
97001,Mitú,Female,2021,20-24,1044,2776
97001,Mitú,Male,1998,20-24,490,781
97001,Mitú,Male,1999,10-14,144,185
97001,Mitú,Male,1999,55+,660,753
97001,Mitú,Male,2000,10-14,259,555
97001,Mitú,Male,2000,15-19,475,1252
97001,Mitú,Male,2000,25-29,317,355
97001,Mitú,Male,2000,30-34,449,499
97001,Mitú,Male,2002,25-29,383,474
95200,Miraflores,Female,1999,25-29,237,238
95200,Miraflores,Female,2004,50+,242,268
95200,Miraflores,Female,2007,40-44,161,176
95200,Miraflores,Female,2021,50+,309,312
95200,Miraflores,Male,1998,15-19,132,540
95200,Miraflores,Male,1998,20-24,110,411
95200,Miraflores,Male,1999,15-19,144,270
95200,Miraflores,Male,1999,20-24,123,150
95200,Miraflores,Male,2001,20-24,151,224
95200,Miraflores,Male,2001,30-34,569,661
95200,Miraflores,Male,2002,25-29,320,422
95200,Miraflores,Male,2004,15-19,205,270
95200,Miraflores,Male,2004,25-29,299,302
95200,Miraflores,Male,2005,20-24,205,224
95025,El Retorno,Female,1998,15-19,4,570
95025,El Retorno,Female,1998,35-39,124,163
95025,El Retorno,Female,1998,45-49,67,69
95025,El Retorno,Female,1999,20-24,17,219
95025,El Retorno,Female,1999,25-29,16,33
95025,El Retorno,Female,1999,30-34,213,227
95025,El Retorno,Female,2000,15-19,4,570
95025,El Retorno,Female,2000,25-29,16,99
95025,El Retorno,Female,2000,30-34,219,679
95025,El Retorno,Female,2001,15-19,39,1139
95025,El Retorno,Female,2001,20-24,55,219
95025,El Retorno,Female,2002,10-14,60,110
95025,El Retorno,Female,2002,15-19,74,1139
95025,El Retorno,Female,2003,10-14,104,110
95025,El Retorno,Female,2003,35-39,170,325
95025,El Retorno,Female,2004,15-19,145,570
95025,El Retorno,Female,2005,10-14,193,219
95025,El Retorno,Female,2005,25-29,90,99
95025,El Retorno,Female,2014,15-19,497,570
95025,El Retorno,Male,1998,10-14,28,248
95025,El Retorno,Male,1998,15-19,33,291
95025,El Retorno,Male,1998,20-24,9,63
95025,El Retorno,Male,1998,25-29,4,36
95025,El Retorno,Male,1998,30-34,117,172
95025,El Retorno,Male,1998,35-39,119,194
95025,El Retorno,Male,1998,40-44,122,157
95025,El Retorno,Male,1998,50-54,3,73
95025,El Retorno,Male,1998,55+,36,96
95025,El Retorno,Male,1999,15-19,33,194
95025,El Retorno,Male,1999,20-24,9,125
95025,El Retorno,Male,1999,25-29,4,18
95025,El Retorno,Male,1999,30-34,130,172
95025,El Retorno,Male,1999,35-39,132,155
95025,El Retorno,Male,1999,45-49,76,97
95025,El Retorno,Male,1999,50-54,3,37
95025,El Retorno,Male,1999,55+,36,48
95025,El Retorno,Male,2000,20-24,9,188
95025,El Retorno,Male,2000,25-29,14,89
95025,El Retorno,Male,2000,30-34,143,215
95025,El Retorno,Male,2001,20-24,9,63
95025,El Retorno,Male,2001,30-34,156,344
95025,El Retorno,Male,2001,50-54,23,37
95025,El Retorno,Male,2001,55+,128,143
95025,El Retorno,Male,2002,15-19,33,97
95025,El Retorno,Male,2002,20-24,37,219
95025,El Retorno,Male,2002,25-29,44,106
95025,El Retorno,Male,2002,30-34,170,215
95025,El Retorno,Male,2002,55+,175,262
95025,El Retorno,Male,2003,10-14,76,248
95025,El Retorno,Male,2003,15-19,33,194
95025,El Retorno,Male,2003,20-24,65,188
95025,El Retorno,Male,2003,40-44,189,197
95025,El Retorno,Male,2003,45-49,135,145
95025,El Retorno,Male,2003,50-54,63,73
95025,El Retorno,Male,2003,55+,221,238
95025,El Retorno,Male,2004,10-14,123,496
95025,El Retorno,Male,2004,15-19,84,97
95025,El Retorno,Male,2005,20-24,121,125
95015,Calamar,Female,2002,20-24,198,336
95015,Calamar,Female,2002,30-34,157,193
95015,Calamar,Female,2003,30-34,165,193
95015,Calamar,Female,2004,20-24,211,336
95015,Calamar,Female,2004,40-44,200,243
95015,Calamar,Female,2010,10-14,364,417
95015,Calamar,Female,2021,50+,599,605
95015,Calamar,Male,1998,15-19,23,260
95015,Calamar,Male,1998,20-24,8,54
95015,Calamar,Male,2000,15-19,82,130
95015,Calamar,Male,2000,50-54,51,97
95015,Calamar,Male,2001,15-19,112,130
95015,Calamar,Male,2001,55+,230,256
95015,Calamar,Male,2002,20-24,105,270
95015,Calamar,Male,2002,25-29,241,271
95015,Calamar,Male,2002,30-34,186,242
95015,Calamar,Male,2002,40-44,335,412
95015,Calamar,Male,2005,30-34,207,216
95001,San José Del Guaviare,Female,2000,40-44,987,1060
95001,San José Del Guaviare,Female,2001,15-19,1934,2156
95001,San José Del Guaviare,Female,2001,25-29,1418,2139
95001,San José Del Guaviare,Female,2001,30-34,1268,2046
95001,San José Del Guaviare,Female,2001,40-44,1018,1060
95001,San José Del Guaviare,Female,2001,50+,1810,1838
95001,San José Del Guaviare,Female,2002,50+,1930,1900
95001,San José Del Guaviare,Female,2003,25-29,1466,1528
95001,San José Del Guaviare,Female,2004,15-19,2010,2156
95001,San José Del Guaviare,Female,2004,35-39,1199,1298
95001,San José Del Guaviare,Female,2021,15-19,2445,2587
95001,San José Del Guaviare,Female,2021,50+,4221,5105
95001,San José Del Guaviare,Male,1998,20-24,881,947
95001,San José Del Guaviare,Male,1998,30-34,1102,1435
95001,San José Del Guaviare,Male,1999,15-19,1264,1291
95001,San José Del Guaviare,Male,1999,20-24,966,1015
95001,San José Del Guaviare,Male,2000,15-19,1351,1660
95001,San José Del Guaviare,Male,2000,35-39,1014,1309
95001,San José Del Guaviare,Male,2001,20-24,1137,1218
95001,San José Del Guaviare,Male,2001,30-34,1212,1987
95001,San José Del Guaviare,Male,2001,35-39,1048,1309
95001,San José Del Guaviare,Male,2002,25-29,1299,1304
95001,San José Del Guaviare,Male,2003,15-19,1613,1844
95001,San José Del Guaviare,Male,2004,30-34,1322,1435
95001,San José Del Guaviare,Male,2021,55+,3329,3963
94888,Morichal,Female,2010,50+,36,42
94888,Morichal,Female,2018,40-44,17,20
94888,Morichal,Male,2011,45-49,9,11
94888,Morichal,Male,2017,55+,30,35
94888,Morichal,Male,2020,55+,30,35
94887,Pana Pana,Female,2013,40-44,24,28
94887,Pana Pana,Female,2014,20-24,42,49
94887,Pana Pana,Female,2014,25-29,32,37
94887,Pana Pana,Female,2016,30-34,29,34
94887,Pana Pana,Female,2018,35-39,25,29
94887,Pana Pana,Female,2019,35-39,25,29
94887,Pana Pana,Male,2006,20-24,69,80
94887,Pana Pana,Male,2006,25-29,40,46
94887,Pana Pana,Male,2006,45-49,30,35
94887,Pana Pana,Male,2009,50-54,20,23
94887,Pana Pana,Male,2016,35-39,25,29
94887,Pana Pana,Male,2018,15-19,73,84
94887,Pana Pana,Male,2020,45-49,30,35
94886,Cacahual,Female,2011,50+,20,23
94886,Cacahual,Male,2011,40-44,7,9
94886,Cacahual,Male,2014,30-34,23,27
94886,Cacahual,Male,2017,15-19,61,70
94885,La Guadalupe,Male,2006,55+,13,15
94884,Puerto Colombia,Female,2009,50+,68,69
94884,Puerto Colombia,Female,2018,30-34,36,42
94884,Puerto Colombia,Male,2010,30-34,45,52
94884,Puerto Colombia,Male,2011,50-54,24,28
94884,Puerto Colombia,Male,2017,20-24,55,63
94884,Puerto Colombia,Male,2021,30-34,45,52
94883,San Felipe,Male,2002,55+,14,36
94883,San Felipe,Male,2009,20-24,33,38
94883,San Felipe,Male,2012,40-44,26,30
94883,San Felipe,Male,2021,55+,69,72
94663,Mapiripana,Female,2012,50+,30,35
94663,Mapiripana,Female,2017,30-34,21,25
94663,Mapiripana,Female,2018,15-19,75,86
94663,Mapiripana,Female,2018,20-24,29,34
94663,Mapiripana,Female,2019,50+,30,35
94663,Mapiripana,Female,2020,20-24,29,34
94663,Mapiripana,Female,2021,30-34,21,25
94663,Mapiripana,Female,2021,50+,30,35
94663,Mapiripana,Male,2014,50-54,16,19
94663,Mapiripana,Male,2018,15-19,81,93
94663,Mapiripana,Male,2018,55+,38,44
94663,Mapiripana,Male,2021,55+,38,44
94343,Barrancominas,Female,1999,20-24,13,36
94343,Barrancominas,Female,1999,50+,3,29
94343,Barrancominas,Female,2000,30-34,7,30
94343,Barrancominas,Female,2000,50+,3,29
94343,Barrancominas,Female,2001,50+,3,58
94343,Barrancominas,Female,2003,50+,25,58
94343,Barrancominas,Female,2004,45-49,21,24
94343,Barrancominas,Female,2005,20-24,31,36
94343,Barrancominas,Female,2007,25-29,51,53
94343,Barrancominas,Female,2007,30-34,52,59
94343,Barrancominas,Male,1998,55+,3,18
94343,Barrancominas,Male,1999,15-19,31,81
94343,Barrancominas,Male,1999,55+,3,18
94343,Barrancominas,Male,2000,10-14,36,762
94343,Barrancominas,Male,2000,25-29,5,42
94343,Barrancominas,Male,2000,30-34,5,27
94343,Barrancominas,Male,2000,35-39,3,19
94343,Barrancominas,Male,2000,40-44,3,23
94343,Barrancominas,Male,2000,55+,8,70
94343,Barrancominas,Male,2001,40-44,6,23
94343,Barrancominas,Male,2002,30-34,5,27
94343,Barrancominas,Male,2003,45-49,16,89
94343,Barrancominas,Male,2004,15-19,69,161
94343,Barrancominas,Male,2004,20-24,19,54
94343,Barrancominas,Male,2004,25-29,19,42
94343,Barrancominas,Male,2004,45-49,22,89
94343,Barrancominas,Male,2007,20-24,101,107
94343,Barrancominas,Male,2007,30-34,48,53
94343,Barrancominas,Male,2007,35-39,49,57
94343,Barrancominas,Male,2007,40-44,41,45
94343,Barrancominas,Male,2013,45-49,77,89
94343,Barrancominas,Male,2017,10-14,665,762
94343,Barrancominas,Male,2019,10-14,755,762
94001,Inírida,Female,1998,10-14,564,624
94001,Inírida,Female,1998,15-19,221,883
94001,Inírida,Female,1998,20-24,285,292
94001,Inírida,Female,1998,50+,142,255
94001,Inírida,Female,1999,10-14,627,1247
94001,Inírida,Female,1999,50+,227,292
94001,Inírida,Female,2000,20-24,391,584
94001,Inírida,Female,2001,20-24,444,584
94001,Inírida,Male,1998,20-24,114,302
94001,Inírida,Male,1999,10-14,493,787
94001,Inírida,Male,1999,15-19,334,404
94001,Inírida,Male,1999,20-24,191,302
94001,Inírida,Male,1999,55+,310,377
94001,Inírida,Male,2000,20-24,268,805
94001,Inírida,Male,2000,35-39,327,466
94001,Inírida,Male,2000,50-54,128,199
94001,Inírida,Male,2003,55+,554,673
91798,Tarapacá,Female,1998,10-14,91,274
91798,Tarapacá,Female,2001,20-24,69,77
91798,Tarapacá,Female,2005,30-34,58,67
91798,Tarapacá,Female,2009,35-39,63,73
91798,Tarapacá,Female,2018,10-14,239,274
91798,Tarapacá,Male,1998,55+,39,60
91798,Tarapacá,Male,1999,40-44,57,63
91798,Tarapacá,Male,2000,15-19,75,129
91798,Tarapacá,Male,2007,20-24,114,119
91798,Tarapacá,Male,2011,30-34,89,95
91798,Tarapacá,Male,2012,10-14,209,240
91669,Puerto Santander,Female,1999,50+,9,60
91669,Puerto Santander,Female,2000,50+,13,30
91669,Puerto Santander,Female,2002,25-29,7,51
91669,Puerto Santander,Female,2004,50+,29,30
91669,Puerto Santander,Female,2006,30-34,17,20
91669,Puerto Santander,Female,2011,25-29,22,26
91669,Puerto Santander,Male,1998,10-14,3,128
91669,Puerto Santander,Male,2000,30-34,9,14
91669,Puerto Santander,Male,2000,55+,15,25
91669,Puerto Santander,Male,2001,20-24,6,19
91669,Puerto Santander,Male,2002,15-19,4,16
91669,Puerto Santander,Male,2002,30-34,13,14
91669,Puerto Santander,Male,2003,45-49,6,12
91669,Puerto Santander,Male,2006,15-19,28,31
91669,Puerto Santander,Male,2006,20-24,17,19
91669,Puerto Santander,Male,2010,40-44,24,28
91669,Puerto Santander,Male,2018,10-14,111,128
91540,Puerto Nariño,Female,2011,20-24,274,278
91540,Puerto Nariño,Female,2012,40-44,126,132
91540,Puerto Nariño,Female,2015,45-49,120,124
91540,Puerto Nariño,Male,1998,20-24,259,335
91540,Puerto Nariño,Male,1999,15-19,220,341
91540,Puerto Nariño,Male,2000,15-19,242,681
91540,Puerto Nariño,Male,2012,35-39,182,185
91540,Puerto Nariño,Male,2016,15-19,594,681
91536,Puerto Arica,Female,2008,30-34,34,39
91536,Puerto Arica,Female,2013,25-29,28,33
91536,Puerto Arica,Female,2018,15-19,42,49
91536,Puerto Arica,Male,2013,25-29,27,31
91536,Puerto Arica,Male,2018,30-34,30,35
91530,Puerto Alegría,Female,2006,50+,4,5
91530,Puerto Alegría,Female,2009,25-29,9,11
91530,Puerto Alegría,Male,2006,55+,3,4
91460,Mirití - Paraná,Female,2012,50+,27,31
91460,Mirití - Paraná,Male,2002,45-49,1,20
91460,Mirití - Paraná,Male,2002,55+,2,24
91460,Mirití - Paraná,Male,2004,55+,1,12
91460,Mirití - Paraná,Male,2006,25-29,4,5
91460,Mirití - Paraná,Male,2013,35-39,12,14
91460,Mirití - Paraná,Male,2017,10-14,85,98
91460,Mirití - Paraná,Male,2018,30-34,27,31
91460,Mirití - Paraná,Male,2018,45-49,17,20
91430,La Victoria,Male,2011,30-34,4,5
91430,La Victoria,Male,2013,55+,9,11
91430,La Victoria,Male,2017,25-29,3,4
91407,La Pedrera,Female,1998,50+,6,37
91407,La Pedrera,Female,1999,10-14,1,101
91407,La Pedrera,Female,2001,20-24,15,137
91407,La Pedrera,Female,2006,10-14,88,101
91407,La Pedrera,Female,2007,30-34,41,42
91407,La Pedrera,Female,2015,20-24,119,137
91407,La Pedrera,Male,1998,15-19,17,264
91407,La Pedrera,Male,1999,20-24,8,93
91407,La Pedrera,Male,1999,25-29,5,118
91407,La Pedrera,Male,1999,30-34,1,51
91407,La Pedrera,Male,1999,55+,7,30
91407,La Pedrera,Male,2000,15-19,17,264
91407,La Pedrera,Male,2000,40-44,7,45
91407,La Pedrera,Male,2000,55+,16,30
91407,La Pedrera,Male,2001,15-19,17,264
91407,La Pedrera,Male,2001,55+,24,59
91407,La Pedrera,Male,2002,40-44,16,45
91407,La Pedrera,Male,2003,15-19,17,791
91407,La Pedrera,Male,2003,25-29,22,118
91407,La Pedrera,Male,2004,15-19,37,264
91407,La Pedrera,Male,2010,10-14,151,173
91407,La Pedrera,Male,2010,50-54,31,36
91407,La Pedrera,Male,2013,25-29,103,118
91407,La Pedrera,Male,2014,15-19,230,264
91407,La Pedrera,Male,2018,45-49,92,106
91407,La Pedrera,Male,2019,45-49,97,106
91405,La Chorrera,Female,2011,10-14,158,181
91405,La Chorrera,Female,2011,35-39,44,51
91405,La Chorrera,Female,2013,30-34,45,52
91405,La Chorrera,Male,2003,35-39,57,60
91405,La Chorrera,Male,2009,35-39,52,60
91405,La Chorrera,Male,2021,35-39,41,60
91263,El Encanto,Female,2001,50+,5,19
91263,El Encanto,Female,2004,45-49,1,20
91263,El Encanto,Female,2004,50+,5,19
91263,El Encanto,Female,2006,35-39,4,5
91263,El Encanto,Female,2010,40-44,15,18
91263,El Encanto,Female,2012,45-49,17,20
91263,El Encanto,Female,2014,30-34,37,43
91263,El Encanto,Male,1998,35-39,1,11
91263,El Encanto,Male,1998,55+,5,11
91263,El Encanto,Male,1999,20-24,3,27
91263,El Encanto,Male,2000,20-24,3,27
91263,El Encanto,Male,2000,40-44,3,29
91263,El Encanto,Male,2001,15-19,6,95
91263,El Encanto,Male,2001,55+,5,11
91263,El Encanto,Male,2004,15-19,6,95
91263,El Encanto,Male,2005,25-29,6,7
91263,El Encanto,Male,2005,35-39,10,11
91263,El Encanto,Male,2008,20-24,23,27
91263,El Encanto,Male,2008,30-34,16,18
91263,El Encanto,Male,2008,45-49,10,12
91263,El Encanto,Male,2011,40-44,25,29
91263,El Encanto,Male,2013,10-14,87,100
91001,Leticia,Female,1999,25-29,1090,1125
91001,Leticia,Female,2001,25-29,1164,1500
91001,Leticia,Female,2002,35-39,1088,1724
91001,Leticia,Female,2020,40-44,1185,1204
91001,Leticia,Female,2020,50+,3220,4062
91001,Leticia,Female,2021,35-39,1488,1724
91001,Leticia,Female,2021,50+,3328,4062
91001,Leticia,Male,1998,50-54,426,486
91001,Leticia,Male,1998,55+,638,726
91001,Leticia,Male,2001,50-54,487,567
91001,Leticia,Male,2001,55+,865,884
91001,Leticia,Male,2003,55+,1016,1042
91001,Leticia,Male,2020,50-54,876,1053
91001,Leticia,Male,2020,55+,2301,3976
91001,Leticia,Male,2021,55+,2377,3976
88564,Providencia,Female,1998,50+,227,0
88564,Providencia,Female,1999,40-44,164,365
88564,Providencia,Female,2000,50+,268,357
88564,Providencia,Female,2002,25-29,110,185
88564,Providencia,Female,2002,50+,309,357
88564,Providencia,Female,2003,25-29,116,185
88564,Providencia,Female,2004,40-44,162,183
88564,Providencia,Female,2005,10-14,222,255
88564,Providencia,Female,2007,45-49,148,170
88564,Providencia,Female,2010,25-29,161,185
88564,Providencia,Female,2016,40-44,159,183
88564,Providencia,Female,2020,40-44,157,183
88564,Providencia,Male,2002,20-24,169,176
88564,Providencia,Male,2014,20-24,172,176
88564,Providencia,Male,2018,25-29,179,195
88001,San Andrés,Female,1998,25-29,2260,2520
88001,San Andrés,Female,2000,25-29,2226,2520
88001,San Andrés,Female,2020,25-29,1893,2520
88001,San Andrés,Female,2020,35-39,1538,1934
88001,San Andrés,Female,2021,10-14,1288,1426
88001,San Andrés,Female,2021,30-34,1713,2869
88001,San Andrés,Female,2021,35-39,1481,1934
88001,San Andrés,Female,2021,50+,6911,7261
88001,San Andrés,Male,2001,50-54,1103,1107
88001,San Andrés,Male,2019,40-44,1202,1661
88001,San Andrés,Male,2020,30-34,1597,2062
88001,San Andrés,Male,2021,15-19,1540,2369
88001,San Andrés,Male,2021,30-34,1582,1586
88001,San Andrés,Male,2021,35-39,1357,1493
88001,San Andrés,Male,2021,40-44,1048,1163
88001,San Andrés,Male,2021,45-49,1168,1204
88001,San Andrés,Male,2021,55+,3949,4417
86885,Villagarzón,Female,2001,40-44,307,330
86885,Villagarzón,Female,2004,20-24,628,899
86885,Villagarzón,Male,1999,15-19,500,514
86885,Villagarzón,Male,1999,20-24,344,618
86885,Villagarzón,Male,2000,50-54,145,158
86885,Villagarzón,Male,2001,20-24,434,618
86885,Villagarzón,Male,2003,20-24,523,618
86885,Villagarzón,Male,2003,40-44,342,358
86885,Villagarzón,Male,2020,55+,1442,1526
86885,Villagarzón,Male,2021,50-54,545,786
86865,Valle Del Guamuez,Female,1998,15-19,1612,1822
86865,Valle Del Guamuez,Female,1999,15-19,1609,2603
86865,Valle Del Guamuez,Female,2000,20-24,1658,2072
86865,Valle Del Guamuez,Female,2004,10-14,1807,2210
86865,Valle Del Guamuez,Female,2018,25-29,1089,1121
86865,Valle Del Guamuez,Female,2021,50+,2424,2672
86865,Valle Del Guamuez,Male,1998,15-19,1670,2313
86865,Valle Del Guamuez,Male,1998,20-24,1686,2568
86865,Valle Del Guamuez,Male,1998,25-29,1897,2432
86865,Valle Del Guamuez,Male,1999,15-19,1674,3083
86865,Valle Del Guamuez,Male,1999,20-24,1672,3313
86865,Valle Del Guamuez,Male,1999,25-29,1855,1998
86865,Valle Del Guamuez,Male,1999,30-34,1568,1786
86865,Valle Del Guamuez,Male,2000,20-24,1658,2734
86865,Valle Del Guamuez,Male,2000,25-29,1812,1824
86865,Valle Del Guamuez,Male,2003,50-54,464,556
86865,Valle Del Guamuez,Male,2020,50-54,644,667
86865,Valle Del Guamuez,Male,2020,55+,1829,2453
86865,Valle Del Guamuez,Male,2021,50-54,655,778
86865,Valle Del Guamuez,Male,2021,55+,1870,2899
86760,Santiago,Female,1998,35-39,133,165
86760,Santiago,Female,1999,35-39,139,165
86760,Santiago,Female,2001,40-44,81,133
86760,Santiago,Female,2002,35-39,159,165
86760,Santiago,Female,2003,40-44,97,133
86760,Santiago,Female,2003,45-49,90,99
86760,Santiago,Female,2004,25-29,214,264
86760,Santiago,Female,2004,40-44,105,266
86760,Santiago,Female,2009,25-29,230,264
86760,Santiago,Male,1998,30-34,167,180
86760,Santiago,Male,2000,40-44,90,138
86760,Santiago,Male,2000,45-49,77,101
86760,Santiago,Male,2001,15-19,225,276
86760,Santiago,Male,2003,20-24,214,231
86760,Santiago,Male,2006,35-39,185,197
86760,Santiago,Male,2021,50-54,154,183
86757,San Miguel,Female,1998,35-39,407,439
86757,San Miguel,Female,2003,40-44,271,494
86757,San Miguel,Female,2018,10-14,719,720
86757,San Miguel,Male,2002,20-24,765,901
86757,San Miguel,Male,2021,45-49,409,480
86755,San Francisco,Female,1998,35-39,159,161
86755,San Francisco,Female,1999,15-19,206,403
86755,San Francisco,Female,2005,25-29,225,258
86755,San Francisco,Female,2016,10-14,243,279
86755,San Francisco,Male,2000,20-24,243,312
86755,San Francisco,Male,2000,45-49,133,149
86755,San Francisco,Male,2002,50-54,83,125
86755,San Francisco,Male,2004,40-44,157,252
86755,San Francisco,Male,2005,30-34,182,188
86749,Sibundoy,Female,1998,20-24,397,781
86749,Sibundoy,Female,1998,25-29,371,792
86749,Sibundoy,Female,1998,50+,681,797
86749,Sibundoy,Female,1999,25-29,382,792
86749,Sibundoy,Female,1999,40-44,332,353
86749,Sibundoy,Female,2001,20-24,436,521
86749,Sibundoy,Male,1998,55+,430,598
86749,Sibundoy,Male,2002,30-34,294,365
86749,Sibundoy,Male,2003,15-19,498,586
86749,Sibundoy,Male,2003,25-29,398,409
86573,Puerto Leguízamo,Female,1998,15-19,202,267
