Code,Municipality,Sex,Year,Age,Old Population,Updated Population
99773,Cumaribo,Female,1998,10-14,118,1015
99773,Cumaribo,Female,1998,15-19,115,1029
99773,Cumaribo,Female,1998,25-29,417,705
99773,Cumaribo,Female,1998,45-49,201,214
99773,Cumaribo,Female,1999,10-14,261,435
99773,Cumaribo,Female,1999,15-19,238,1068
99773,Cumaribo,Female,1999,20-24,849,1029
99773,Cumaribo,Female,1999,25-29,466,685
99773,Cumaribo,Female,1999,30-34,525,652
99773,Cumaribo,Female,1999,35-39,526,530
99773,Cumaribo,Female,2000,10-14,404,1885
99773,Cumaribo,Female,2000,15-19,360,1367
99773,Cumaribo,Female,2000,20-24,896,1087
99773,Cumaribo,Female,2000,25-29,514,834
99773,Cumaribo,Female,2000,30-34,557,612
99773,Cumaribo,Female,2001,10-14,546,1740
99773,Cumaribo,Female,2001,15-19,482,1120
99773,Cumaribo,Female,2001,20-24,943,1039
99773,Cumaribo,Female,2001,25-29,562,755
99773,Cumaribo,Female,2002,10-14,689,1450
99773,Cumaribo,Female,2002,15-19,604,990
99773,Cumaribo,Female,2003,10-14,832,2030
99773,Cumaribo,Female,2003,15-19,726,912
99773,Cumaribo,Female,2004,10-14,974,1015
99773,Cumaribo,Female,2019,15-19,2679,3033
99773,Cumaribo,Female,2019,20-24,1785,2549
99773,Cumaribo,Female,2019,25-29,1427,1737
99773,Cumaribo,Female,2019,30-34,1161,1254
99773,Cumaribo,Female,2019,45-49,693,1070
99773,Cumaribo,Female,2020,15-19,2801,2838
99773,Cumaribo,Female,2020,20-24,1832,2635
99773,Cumaribo,Female,2020,25-29,1475,2055
99773,Cumaribo,Female,2020,30-34,1193,1194
99773,Cumaribo,Female,2020,35-39,999,1134
99773,Cumaribo,Female,2020,40-44,852,1539
99773,Cumaribo,Female,2021,20-24,1878,2991
99773,Cumaribo,Female,2021,25-29,1523,2144
99773,Cumaribo,Female,2021,30-34,1224,1655
99773,Cumaribo,Female,2021,35-39,1022,1084
99773,Cumaribo,Female,2021,40-44,873,930
99773,Cumaribo,Male,1998,15-19,34,839
99773,Cumaribo,Male,1998,20-24,398,684
99773,Cumaribo,Male,1998,45-49,246,280
99773,Cumaribo,Male,1998,50-54,194,203
99773,Cumaribo,Male,1999,15-19,34,1015
99773,Cumaribo,Male,1999,20-24,490,1042
99773,Cumaribo,Male,1999,25-29,726,828
99773,Cumaribo,Male,1999,30-34,587,619
99773,Cumaribo,Male,1999,45-49,277,345
99773,Cumaribo,Male,1999,55+,749,1054
99773,Cumaribo,Male,2000,15-19,193,839
99773,Cumaribo,Male,2000,20-24,582,1197
99773,Cumaribo,Male,2000,25-29,770,847
99773,Cumaribo,Male,2000,30-34,623,659
99773,Cumaribo,Male,2000,45-49,307,345
99773,Cumaribo,Male,2000,50-54,251,365
99773,Cumaribo,Male,2000,55+,803,1656
99773,Cumaribo,Male,2001,10-14,621,5626
99773,Cumaribo,Male,2001,15-19,353,1059
99773,Cumaribo,Male,2001,20-24,673,1368
99773,Cumaribo,Male,2002,15-19,512,706
99773,Cumaribo,Male,2002,20-24,765,1042
99773,Cumaribo,Male,2002,50-54,307,324
99773,Cumaribo,Male,2003,15-19,672,971
99773,Cumaribo,Male,2003,20-24,857,933
99773,Cumaribo,Male,2013,10-14,2456,2813
99773,Cumaribo,Male,2019,20-24,2324,2564
99773,Cumaribo,Male,2019,25-29,1609,2055
99773,Cumaribo,Male,2019,30-34,1310,1653
99773,Cumaribo,Male,2019,35-39,1123,1331
99773,Cumaribo,Male,2019,40-44,1001,1352
99773,Cumaribo,Male,2019,50-54,784,850
99773,Cumaribo,Male,2020,20-24,2415,3139
99773,Cumaribo,Male,2020,25-29,1653,2094
99773,Cumaribo,Male,2020,30-34,1346,1957
99773,Cumaribo,Male,2020,35-39,1150,1392
99773,Cumaribo,Male,2020,40-44,1026,1434
99773,Cumaribo,Male,2020,45-49,908,1162
99773,Cumaribo,Male,2020,50-54,812,1093
99773,Cumaribo,Male,2020,55+,1879,2107
99773,Cumaribo,Male,2021,20-24,2507,2828
99773,Cumaribo,Male,2021,25-29,1697,2288
99773,Cumaribo,Male,2021,30-34,1382,2190
99773,Cumaribo,Male,2021,35-39,1176,1727
99773,Cumaribo,Male,2021,40-44,1052,1466
99773,Cumaribo,Male,2021,45-49,938,1012
99773,Cumaribo,Male,2021,50-54,840,1215
99773,Cumaribo,Male,2021,55+,1932,1957
99624,Santa Rosalía,Female,1998,20-24,80,94
99624,Santa Rosalía,Female,1998,25-29,53,61
99624,Santa Rosalía,Female,1999,15-19,142,147
99624,Santa Rosalía,Female,1999,20-24,85,98
99624,Santa Rosalía,Female,1999,25-29,57,74
99624,Santa Rosalía,Female,2000,20-24,89,139
99624,Santa Rosalía,Female,2000,25-29,61,78
99624,Santa Rosalía,Female,2000,30-34,51,62
99624,Santa Rosalía,Female,2001,25-29,65,69
99624,Santa Rosalía,Female,2001,40-44,55,67
99624,Santa Rosalía,Female,2003,40-44,61,89
99624,Santa Rosalía,Male,1998,20-24,47,59
99624,Santa Rosalía,Male,1998,25-29,86,132
99624,Santa Rosalía,Male,1998,30-34,49,51
99624,Santa Rosalía,Male,1998,40-44,42,59
99624,Santa Rosalía,Male,1999,20-24,54,79
99624,Santa Rosalía,Male,1999,25-29,90,115
99624,Santa Rosalía,Male,1999,30-34,55,86
99624,Santa Rosalía,Male,1999,50-54,17,24
99624,Santa Rosalía,Male,2000,20-24,60,87
99624,Santa Rosalía,Male,2000,25-29,93,159
99624,Santa Rosalía,Male,2000,30-34,60,71
99624,Santa Rosalía,Male,2000,40-44,52,83
99624,Santa Rosalía,Male,2000,50-54,22,24
99624,Santa Rosalía,Male,2001,25-29,96,99
99624,Santa Rosalía,Male,2001,40-44,56,59
99524,La Primavera,Female,1998,10-14,115,158
99524,La Primavera,Female,1998,15-19,63,130
99524,La Primavera,Female,1998,20-24,34,142
99524,La Primavera,Female,1998,25-29,19,94
99524,La Primavera,Female,1998,30-34,25,65
99524,La Primavera,Female,1998,35-39,23,70
99524,La Primavera,Female,1998,40-44,24,41
99524,La Primavera,Female,1999,15-19,85,166
99524,La Primavera,Female,1999,20-24,50,129
99524,La Primavera,Female,1999,25-29,19,124
99524,La Primavera,Female,1999,30-34,39,82
99524,La Primavera,Female,1999,35-39,36,63
99524,La Primavera,Female,2000,15-19,106,134
99524,La Primavera,Female,2000,20-24,67,98
99524,La Primavera,Female,2000,25-29,39,90
99524,La Primavera,Female,2000,30-34,53,65
99524,La Primavera,Female,2000,35-39,50,125
99524,La Primavera,Female,2000,40-44,45,55
99524,La Primavera,Female,2001,15-19,128,134
99524,La Primavera,Female,2001,20-24,83,120
99524,La Primavera,Female,2001,25-29,59,120
99524,La Primavera,Female,2001,35-39,64,78
99524,La Primavera,Female,2002,25-29,79,101
99524,La Primavera,Female,2002,35-39,78,101
99524,La Primavera,Female,2003,20-24,116,133
99524,La Primavera,Female,2003,25-29,99,101
99524,La Primavera,Female,2019,45-49,247,254
99524,La Primavera,Male,1998,15-19,46,177
99524,La Primavera,Male,1998,20-24,9,94
99524,La Primavera,Male,1998,25-29,3,90
99524,La Primavera,Male,1998,30-34,21,60
99524,La Primavera,Male,1998,35-39,36,93
99524,La Primavera,Male,1998,40-44,37,61
99524,La Primavera,Male,1998,45-49,35,48
99524,La Primavera,Male,1998,50-54,13,36
99524,La Primavera,Male,1998,55+,112,197
99524,La Primavera,Male,1999,15-19,76,236
99524,La Primavera,Male,1999,20-24,30,120
99524,La Primavera,Male,1999,25-29,3,137
99524,La Primavera,Male,1999,30-34,36,111
99524,La Primavera,Male,1999,35-39,51,62
99524,La Primavera,Male,1999,40-44,50,84
99524,La Primavera,Male,1999,50-54,13,53
99524,La Primavera,Male,2000,15-19,105,148
99524,La Primavera,Male,2000,20-24,52,98
99524,La Primavera,Male,2000,25-29,23,123
99524,La Primavera,Male,2000,30-34,51,83
99524,La Primavera,Male,2000,35-39,66,78
99524,La Primavera,Male,2000,50-54,13,53
99524,La Primavera,Male,2001,15-19,134,148
99524,La Primavera,Male,2001,20-24,73,94
99524,La Primavera,Male,2001,25-29,43,112
99524,La Primavera,Male,2001,30-34,66,99
99524,La Primavera,Male,2001,50-54,13,36
99524,La Primavera,Male,2001,55+,185,197
99524,La Primavera,Male,2002,25-29,63,105
99524,La Primavera,Male,2002,50-54,27,71
99524,La Primavera,Male,2003,20-24,116,120
99524,La Primavera,Male,2003,25-29,84,90
99524,La Primavera,Male,2003,30-34,96,107
99524,La Primavera,Male,2004,15-19,222,265
99001,Puerto Carreño,Female,1998,20-24,358,398
99001,Puerto Carreño,Female,1998,25-29,264,336
99001,Puerto Carreño,Female,1998,30-34,249,253
99001,Puerto Carreño,Female,1998,35-39,199,206
99001,Puerto Carreño,Female,1999,20-24,385,482
99001,Puerto Carreño,Female,1999,25-29,293,435
99001,Puerto Carreño,Female,1999,30-34,275,427
99001,Puerto Carreño,Female,1999,35-39,223,412
99001,Puerto Carreño,Female,1999,40-44,192,205
99001,Puerto Carreño,Female,2000,20-24,412,452
99001,Puerto Carreño,Female,2000,25-29,321,554
99001,Puerto Carreño,Female,2000,30-34,301,418
99001,Puerto Carreño,Female,2000,35-39,247,365
99001,Puerto Carreño,Female,2001,25-29,350,468
99001,Puerto Carreño,Female,2001,35-39,272,301
99001,Puerto Carreño,Female,2001,40-44,234,307
99001,Puerto Carreño,Female,2002,30-34,353,379
99001,Puerto Carreño,Female,2003,45-49,256,315
99001,Puerto Carreño,Female,2014,10-14,867,877
99001,Puerto Carreño,Female,2021,20-24,986,1096
99001,Puerto Carreño,Female,2021,25-29,921,982
99001,Puerto Carreño,Female,2021,35-39,758,808
99001,Puerto Carreño,Male,1998,25-29,339,445
99001,Puerto Carreño,Male,1998,30-34,239,241
99001,Puerto Carreño,Male,1998,35-39,233,282
99001,Puerto Carreño,Male,1998,40-44,175,190
99001,Puerto Carreño,Male,1999,25-29,364,471
99001,Puerto Carreño,Male,1999,30-34,268,424
99001,Puerto Carreño,Male,1999,35-39,259,455
99001,Puerto Carreño,Male,1999,40-44,197,263
99001,Puerto Carreño,Male,2000,20-24,568,588
99001,Puerto Carreño,Male,2000,25-29,390,523
99001,Puerto Carreño,Male,2000,30-34,296,424
99001,Puerto Carreño,Male,2000,35-39,285,391
99001,Puerto Carreño,Male,2000,40-44,218,408
99001,Puerto Carreño,Male,2000,55+,415,422
99001,Puerto Carreño,Male,2001,25-29,416,445
99001,Puerto Carreño,Male,2001,30-34,324,361
99001,Puerto Carreño,Male,2002,50-54,199,201
99001,Puerto Carreño,Male,2004,10-14,799,1276
99001,Puerto Carreño,Male,2004,25-29,493,468
99001,Puerto Carreño,Male,2004,50-54,227,316
99001,Puerto Carreño,Male,2020,25-29,906,980
99001,Puerto Carreño,Male,2020,40-44,646,671
99001,Puerto Carreño,Male,2021,25-29,931,1173
99001,Puerto Carreño,Male,2021,40-44,667,816
99001,Puerto Carreño,Male,2021,50-54,465,717
99001,Puerto Carreño,Male,2021,55+,1164,1348
97889,Yavaraté,Female,2007,45-49,14,17
97889,Yavaraté,Female,2019,30-34,7,15
97889,Yavaraté,Female,2021,25-29,5,9
97889,Yavaraté,Male,2019,35-39,11,12
97889,Yavaraté,Male,2019,50-54,10,12
97889,Yavaraté,Male,2020,35-39,10,12
97889,Yavaraté,Male,2021,15-19,81,169
97889,Yavaraté,Male,2021,20-24,16,19
97889,Yavaraté,Male,2021,25-29,7,10
97889,Yavaraté,Male,2021,50-54,9,12
97889,Yavaraté,Male,2021,55+,2,55
97777,Papunahua,Female,1998,20-24,1,2
97777,Papunahua,Female,1999,10-14,2,17
97777,Papunahua,Female,2000,25-29,1,4
97777,Papunahua,Female,2001,10-14,4,17
97777,Papunahua,Female,2001,20-24,1,3
97777,Papunahua,Female,2001,25-29,1,8
97777,Papunahua,Female,2002,15-19,1,3
97777,Papunahua,Female,2002,20-24,1,4
97777,Papunahua,Female,2002,25-29,1,4
97777,Papunahua,Female,2003,15-19,1,5
97777,Papunahua,Female,2003,20-24,1,3
97777,Papunahua,Female,2003,25-29,2,8
97777,Papunahua,Female,2003,35-39,1,2
97777,Papunahua,Female,2004,15-19,1,5
97777,Papunahua,Female,2004,20-24,1,2
97777,Papunahua,Female,2004,25-29,2,8
97777,Papunahua,Female,2004,35-39,1,2
97777,Papunahua,Female,2005,15-19,2,3
97777,Papunahua,Female,2005,20-24,2,3
97777,Papunahua,Female,2009,10-14,14,17
97777,Papunahua,Female,2012,35-39,7,8
97777,Papunahua,Male,1999,20-24,1,3
97777,Papunahua,Male,2000,35-39,1,2
97777,Papunahua,Male,2001,20-24,1,5
97777,Papunahua,Male,2001,25-29,1,2
97777,Papunahua,Male,2001,30-34,1,3
97777,Papunahua,Male,2001,35-39,1,2
97777,Papunahua,Male,2001,40-44,1,4
97777,Papunahua,Male,2002,20-24,1,5
97777,Papunahua,Male,2002,25-29,1,2
97777,Papunahua,Male,2002,35-39,1,4
97777,Papunahua,Male,2003,15-19,2,6
97777,Papunahua,Male,2003,20-24,1,7
97777,Papunahua,Male,2003,35-39,1,2
97777,Papunahua,Male,2003,40-44,1,7
97777,Papunahua,Male,2004,25-29,1,4
97777,Papunahua,Male,2004,30-34,2,8
97777,Papunahua,Male,2004,35-39,1,2
97777,Papunahua,Male,2004,45-49,1,2
97777,Papunahua,Male,2005,20-24,2,3
97777,Papunahua,Male,2005,25-29,2,3
97777,Papunahua,Male,2005,45-49,2,3
97777,Papunahua,Male,2012,35-39,6,7
97666,Taraira,Female,1998,15-19,1,11
97666,Taraira,Female,2000,15-19,4,11
97666,Taraira,Female,2001,15-19,8,11
97666,Taraira,Male,2003,50-54,9,10
97511,Pacoa,Male,2008,10-14,363,416
97161,Carurú,Female,1998,15-19,5,23
97161,Carurú,Female,1998,20-24,4,10
97161,Carurú,Female,1998,30-34,2,6
97161,Carurú,Female,1998,35-39,1,12
97161,Carurú,Female,1999,10-14,7,14
97161,Carurú,Female,1999,15-19,5,38
97161,Carurú,Female,1999,20-24,4,33
97161,Carurú,Female,1999,25-29,11,17
97161,Carurú,Female,1999,30-34,4,14
97161,Carurú,Female,1999,40-44,1,3
97161,Carurú,Female,2000,10-14,7,28
97161,Carurú,Female,2000,15-19,5,23
97161,Carurú,Female,2000,20-24,4,54
97161,Carurú,Female,2000,25-29,14,15
97161,Carurú,Female,2000,30-34,6,14
97161,Carurú,Female,2000,35-39,1,15
97161,Carurú,Female,2000,40-44,1,5
97161,Carurú,Female,2001,10-14,7,14
97161,Carurú,Female,2001,15-19,5,23
97161,Carurú,Female,2001,20-24,4,17
97161,Carurú,Female,2001,30-34,7,10
97161,Carurú,Female,2001,40-44,1,3
97161,Carurú,Female,2002,10-14,7,28
97161,Carurú,Female,2002,15-19,5,31
97161,Carurú,Female,2002,20-24,4,21
97161,Carurú,Female,2002,35-39,7,15
97161,Carurú,Female,2002,40-44,1,10
97161,Carurú,Female,2003,15-19,5,31
97161,Carurú,Female,2003,20-24,9,24
97161,Carurú,Female,2004,10-14,7,14
97161,Carurú,Female,2004,15-19,5,33
97161,Carurú,Female,2004,20-24,14,35
97161,Carurú,Female,2004,30-34,12,16
97161,Carurú,Female,2004,35-39,14,18
97161,Carurú,Female,2005,10-14,26,28
97161,Carurú,Male,1998,20-24,1,6
97161,Carurú,Male,1998,35-39,2,8
97161,Carurú,Male,1998,40-44,1,4
97161,Carurú,Male,1999,15-19,11,62
97161,Carurú,Male,1999,20-24,1,18
97161,Carurú,Male,1999,25-29,29,34
97161,Carurú,Male,1999,30-34,2,12
97161,Carurú,Male,1999,35-39,5,41
97161,Carurú,Male,1999,40-44,1,8
97161,Carurú,Male,1999,50-54,2,29
97161,Carurú,Male,2000,15-19,11,31
97161,Carurú,Male,2000,20-24,1,22
97161,Carurú,Male,2000,25-29,31,44
97161,Carurú,Male,2000,30-34,5,15
97161,Carurú,Male,2000,35-39,9,26
97161,Carurú,Male,2000,40-44,2,16
97161,Carurú,Male,2000,45-49,9,34
97161,Carurú,Male,2000,50-54,2,10
97161,Carurú,Male,2001,15-19,11,31
97161,Carurú,Male,2001,20-24,1,11
97161,Carurú,Male,2001,35-39,12,19
97161,Carurú,Male,2002,15-19,11,16
97161,Carurú,Male,2002,20-24,1,9
97161,Carurú,Male,2002,25-29,35,37
97161,Carurú,Male,2002,30-34,12,15
97161,Carurú,Male,2002,35-39,16,26
97161,Carurú,Male,2002,40-44,8,20
97161,Carurú,Male,2002,50-54,2,39
97161,Carurú,Male,2003,15-19,11,47
97161,Carurú,Male,2003,20-24,1,9
97161,Carurú,Male,2003,25-29,36,40
97161,Carurú,Male,2003,35-39,19,22
97161,Carurú,Male,2003,40-44,12,20
97161,Carurú,Male,2004,15-19,11,16
97161,Carurú,Male,2004,20-24,1,17
97161,Carurú,Male,2004,50-54,9,20
97161,Carurú,Male,2004,55+,9,47
97161,Carurú,Male,2005,20-24,11,12
97001,Mitú,Female,1999,10-14,264,656
97001,Mitú,Female,1999,15-19,501,702
97001,Mitú,Female,1999,25-29,317,472
97001,Mitú,Female,1999,30-34,530,617
97001,Mitú,Female,2000,10-14,373,394
97001,Mitú,Female,2000,15-19,561,710
97001,Mitú,Female,2000,25-29,343,518
97001,Mitú,Female,2000,30-34,539,701
97001,Mitú,Female,2001,15-19,621,672
97001,Mitú,Female,2001,25-29,369,392
97001,Mitú,Female,2002,15-19,681,687
97001,Mitú,Female,2004,45-49,410,510
97001,Mitú,Female,2021,30-34,716,721
97001,Mitú,Male,1998,15-19,306,317
97001,Mitú,Male,1999,15-19,391,432
97001,Mitú,Male,1999,20-24,529,703
97001,Mitú,Male,1999,25-29,284,357
97001,Mitú,Male,1999,35-39,459,601
97001,Mitú,Male,1999,55+,660,1362
97001,Mitú,Male,2000,10-14,259,793
97001,Mitú,Male,2000,15-19,475,547
97001,Mitú,Male,2000,20-24,567,609
97001,Mitú,Male,2000,25-29,317,471
97001,Mitú,Male,2000,30-34,449,502
97001,Mitú,Male,2000,40-44,440,479
97001,Mitú,Male,2000,55+,694,1022
97001,Mitú,Male,2001,10-14,374,793
97001,Mitú,Male,2001,20-24,605,797
97001,Mitú,Male,2003,20-24,682,763
95200,Miraflores,Female,1998,15-19,120,155
95200,Miraflores,Female,1998,20-24,201,222
95200,Miraflores,Female,1999,15-19,125,218
95200,Miraflores,Female,1999,20-24,198,313
95200,Miraflores,Female,1999,25-29,237,300
95200,Miraflores,Female,2000,15-19,131,287
95200,Miraflores,Female,2000,20-24,194,384
95200,Miraflores,Female,2000,25-29,231,245
95200,Miraflores,Female,2000,30-34,286,308
95200,Miraflores,Female,2001,15-19,137,304
95200,Miraflores,Female,2001,20-24,190,352
95200,Miraflores,Female,2001,25-29,224,433
95200,Miraflores,Female,2001,30-34,276,353
95200,Miraflores,Female,2002,10-14,278,423
95200,Miraflores,Female,2002,15-19,142,149
95200,Miraflores,Female,2002,20-24,187,352
95200,Miraflores,Female,2002,25-29,218,280
95200,Miraflores,Female,2003,15-19,148,241
95200,Miraflores,Female,2003,20-24,183,235
95200,Miraflores,Female,2003,25-29,211,307
95200,Miraflores,Female,2004,10-14,281,303
95200,Miraflores,Female,2004,15-19,153,178
95200,Miraflores,Female,2004,20-24,180,189
95200,Miraflores,Female,2017,45-49,112,118
95200,Miraflores,Male,1998,15-19,132,166
95200,Miraflores,Male,1998,20-24,110,409
95200,Miraflores,Male,1999,15-19,144,199
95200,Miraflores,Male,1999,20-24,123,499
95200,Miraflores,Male,2000,15-19,156,232
95200,Miraflores,Male,2000,20-24,137,486
95200,Miraflores,Male,2000,25-29,341,406
95200,Miraflores,Male,2000,55+,292,302
95200,Miraflores,Male,2001,15-19,168,364
95200,Miraflores,Male,2001,20-24,151,613
95200,Miraflores,Male,2001,25-29,330,397
95200,Miraflores,Male,2001,55+,306,452
95200,Miraflores,Male,2002,15-19,181,199
95200,Miraflores,Male,2002,20-24,164,435
95200,Miraflores,Male,2002,25-29,320,325
95200,Miraflores,Male,2003,20-24,178,460
95200,Miraflores,Male,2004,15-19,205,298
95200,Miraflores,Male,2004,20-24,191,345
95200,Miraflores,Male,2020,35-39,83,101
95025,El Retorno,Female,1998,10-14,15,188
95025,El Retorno,Female,1998,15-19,4,113
95025,El Retorno,Female,1998,20-24,17,129
95025,El Retorno,Female,1998,25-29,16,70
95025,El Retorno,Female,1998,40-44,29,78
95025,El Retorno,Female,1999,10-14,15,150
95025,El Retorno,Female,1999,15-19,4,187
95025,El Retorno,Female,1999,20-24,17,140
95025,El Retorno,Female,1999,25-29,16,77
95025,El Retorno,Female,1999,40-44,44,156
95025,El Retorno,Female,1999,45-49,79,133
95025,El Retorno,Female,2000,10-14,15,375
95025,El Retorno,Female,2000,15-19,4,177
95025,El Retorno,Female,2000,20-24,36,151
95025,El Retorno,Female,2000,25-29,16,107
95025,El Retorno,Female,2000,35-39,142,157
95025,El Retorno,Female,2000,40-44,59,137
95025,El Retorno,Female,2001,10-14,15,487
95025,El Retorno,Female,2001,15-19,39,162
95025,El Retorno,Female,2001,20-24,55,153
95025,El Retorno,Female,2001,25-29,16,81
95025,El Retorno,Female,2001,30-34,225,227
95025,El Retorno,Female,2001,35-39,151,157
95025,El Retorno,Female,2001,45-49,101,265
95025,El Retorno,Female,2002,10-14,60,188
95025,El Retorno,Female,2002,15-19,74,152
95025,El Retorno,Female,2002,20-24,75,106
95025,El Retorno,Female,2002,25-29,35,59
95025,El Retorno,Female,2003,10-14,104,188
95025,El Retorno,Female,2003,15-19,110,157
95025,El Retorno,Female,2003,20-24,94,129
95025,El Retorno,Female,2003,25-29,53,57
95025,El Retorno,Female,2004,10-14,149,337
95025,El Retorno,Female,2004,20-24,113,121
95025,El Retorno,Female,2004,25-29,72,91
95025,El Retorno,Male,1998,15-19,33,166
95025,El Retorno,Male,1998,20-24,9,74
95025,El Retorno,Male,1998,25-29,4,78
95025,El Retorno,Male,1998,30-34,117,159
95025,El Retorno,Male,1998,50-54,3,43
95025,El Retorno,Male,1998,55+,36,191
95025,El Retorno,Male,1999,15-19,33,243
95025,El Retorno,Male,1999,20-24,9,95
95025,El Retorno,Male,1999,25-29,4,93
95025,El Retorno,Male,1999,30-34,130,212
95025,El Retorno,Male,1999,35-39,132,182
95025,El Retorno,Male,1999,50-54,3,43
95025,El Retorno,Male,1999,55+,36,381
95025,El Retorno,Male,2000,15-19,33,204
95025,El Retorno,Male,2000,20-24,9,104
95025,El Retorno,Male,2000,25-29,4,110
95025,El Retorno,Male,2000,30-34,143,236
95025,El Retorno,Male,2000,35-39,145,170
95025,El Retorno,Male,2000,40-44,149,160
95025,El Retorno,Male,2000,45-49,91,127
95025,El Retorno,Male,2000,50-54,3,43
95025,El Retorno,Male,2000,55+,82,191
95025,El Retorno,Male,2001,15-19,33,192
95025,El Retorno,Male,2001,20-24,9,129
95025,El Retorno,Male,2001,25-29,24,86
95025,El Retorno,Male,2001,30-34,156,193
95025,El Retorno,Male,2001,45-49,105,163
95025,El Retorno,Male,2001,50-54,23,43
95025,El Retorno,Male,2001,55+,128,572
95025,El Retorno,Male,2002,15-19,33,166
95025,El Retorno,Male,2002,20-24,37,76
95025,El Retorno,Male,2002,25-29,44,81
95025,El Retorno,Male,2002,55+,175,381
95025,El Retorno,Male,2003,15-19,33,204
95025,El Retorno,Male,2003,20-24,65,85
95025,El Retorno,Male,2003,30-34,183,231
95025,El Retorno,Male,2003,55+,221,381
95025,El Retorno,Male,2004,15-19,84,166
95025,El Retorno,Male,2004,25-29,85,91
95025,El Retorno,Male,2004,30-34,196,212
95025,El Retorno,Male,2004,35-39,196,200
95025,El Retorno,Male,2005,50-54,103,106
95015,Calamar,Female,1998,10-14,164,195
95015,Calamar,Female,1999,10-14,181,244
95015,Calamar,Female,1999,15-19,141,189
95015,Calamar,Female,1999,20-24,179,275
95015,Calamar,Female,1999,25-29,181,255
95015,Calamar,Female,2000,10-14,198,389
95015,Calamar,Female,2000,15-19,155,276
95015,Calamar,Female,2000,20-24,185,314
95015,Calamar,Female,2000,25-29,187,228
95015,Calamar,Female,2000,30-34,142,182
95015,Calamar,Female,2001,10-14,214,244
95015,Calamar,Female,2001,15-19,169,267
95015,Calamar,Female,2001,20-24,191,247
95015,Calamar,Female,2001,25-29,193,202
95015,Calamar,Female,2001,30-34,150,157
95015,Calamar,Female,2001,40-44,187,331
95015,Calamar,Female,2003,15-19,197,199
95015,Calamar,Female,2003,20-24,204,219
95015,Calamar,Female,2004,25-29,212,242
95015,Calamar,Female,2004,40-44,200,221
95015,Calamar,Male,1998,15-19,23,173
95015,Calamar,Male,1998,20-24,8,60
95015,Calamar,Male,1998,35-39,200,230
95015,Calamar,Male,1998,50-54,24,32
95015,Calamar,Male,1999,15-19,52,173
95015,Calamar,Male,1999,20-24,32,140
95015,Calamar,Male,1999,30-34,165,241
95015,Calamar,Male,1999,35-39,206,306
95015,Calamar,Male,1999,55+,174,517
95015,Calamar,Male,2000,15-19,82,216
95015,Calamar,Male,2000,20-24,56,230
95015,Calamar,Male,2000,25-29,231,272
95015,Calamar,Male,2000,30-34,172,253
95015,Calamar,Male,2000,35-39,212,369
95015,Calamar,Male,2000,45-49,161,180
95015,Calamar,Male,2000,50-54,51,63
95015,Calamar,Male,2001,15-19,112,216
95015,Calamar,Male,2001,20-24,80,200
95015,Calamar,Male,2001,25-29,236,260
95015,Calamar,Male,2001,30-34,179,198
95015,Calamar,Male,2001,35-39,218,268
95015,Calamar,Male,2001,55+,230,689
95015,Calamar,Male,2002,20-24,105,140
95015,Calamar,Male,2003,15-19,171,237
95015,Calamar,Male,2003,20-24,129,160
95015,Calamar,Male,2004,15-19,200,237
95015,Calamar,Male,2004,35-39,235,280
95015,Calamar,Male,2004,45-49,191,206
95015,Calamar,Male,2004,50-54,105,126
95015,Calamar,Male,2004,55+,315,689
95001,San José Del Guaviare,Female,1998,30-34,1183,1199
95001,San José Del Guaviare,Male,1998,20-24,881,1048
95001,San José Del Guaviare,Male,1998,55+,1153,1516
95001,San José Del Guaviare,Male,1999,55+,1247,1516
95001,San José Del Guaviare,Male,2003,55+,1626,1853
94888,Morichal,Female,2001,15-19,45,74
94888,Morichal,Female,2004,10-14,75,86
94888,Morichal,Female,2008,35-39,22,26
94888,Morichal,Female,2011,10-14,75,86
94888,Morichal,Female,2017,30-34,19,22
94888,Morichal,Female,2019,20-24,33,42
94888,Morichal,Female,2019,35-39,22,26
94888,Morichal,Female,2021,35-39,22,26
94888,Morichal,Male,2002,35-39,21,25
94888,Morichal,Male,2011,15-19,67,77
94888,Morichal,Male,2016,40-44,19,22
94888,Morichal,Male,2017,35-39,21,25
94888,Morichal,Male,2019,30-34,26,64
94888,Morichal,Male,2019,35-39,21,25
94888,Morichal,Male,2019,40-44,19,22
94888,Morichal,Male,2020,40-44,19,22
94888,Morichal,Male,2021,30-34,26,64
94887,Pana Pana,Female,2017,10-14,100,115
94887,Pana Pana,Female,2018,25-29,32,34
94887,Pana Pana,Female,2019,30-34,29,35
94887,Pana Pana,Female,2021,20-24,42,52
94887,Pana Pana,Female,2021,30-34,29,35
94887,Pana Pana,Male,2016,40-44,27,31
94887,Pana Pana,Male,2018,30-34,35,39
94887,Pana Pana,Male,2018,45-49,30,35
94887,Pana Pana,Male,2018,50-54,20,23
94887,Pana Pana,Male,2021,35-39,25,49
94886,Cacahual,Female,1998,25-29,1,7
94886,Cacahual,Female,1998,35-39,3,8
94886,Cacahual,Female,2000,25-29,1,7
94886,Cacahual,Female,2000,30-34,1,76
94886,Cacahual,Female,2003,15-19,1,5
94886,Cacahual,Female,2003,20-24,3,11
94886,Cacahual,Female,2004,15-19,3,5
94886,Cacahual,Female,2004,35-39,6,8
94886,Cacahual,Female,2009,40-44,6,7
94886,Cacahual,Female,2018,30-34,22,26
