Code,Municipality,Sex,Year,Age,Old Population,Updated Population
81300,Fortul,Female,1998,15-19,-136,19
81300,Fortul,Female,1998,20-24,-147,42
81300,Fortul,Female,1998,25-29,-133,43
81300,Fortul,Female,1998,30-34,-124,35
81300,Fortul,Female,1998,35-39,-142,13
81300,Fortul,Female,1998,40-44,-93,20
81300,Fortul,Female,1998,45-49,-145,7
81300,Fortul,Female,1998,50+,-363,45
81300,Fortul,Female,1999,10-14,-50,5
81300,Fortul,Female,1999,15-19,-85,19
81300,Fortul,Female,1999,20-24,-99,42
81300,Fortul,Female,1999,25-29,-89,43
81300,Fortul,Female,1999,30-34,-84,35
81300,Fortul,Female,1999,35-39,-104,13
81300,Fortul,Female,1999,40-44,-65,20
81300,Fortul,Female,1999,45-49,-114,7
81300,Fortul,Female,1999,50+,-282,45
81300,Fortul,Female,2000,15-19,-33,19
81300,Fortul,Female,2000,20-24,-52,42
81300,Fortul,Female,2000,25-29,-45,43
81300,Fortul,Female,2000,30-34,-44,35
81300,Fortul,Female,2000,35-39,-65,13
81300,Fortul,Female,2000,40-44,-37,20
81300,Fortul,Female,2000,45-49,-84,7
81300,Fortul,Female,2000,50+,-200,45
81300,Fortul,Female,2001,20-24,-5,42
81300,Fortul,Female,2001,25-29,-1,43
81300,Fortul,Female,2001,30-34,-5,35
81300,Fortul,Female,2001,35-39,-26,13
81300,Fortul,Female,2001,40-44,-9,20
81300,Fortul,Female,2001,45-49,-54,7
81300,Fortul,Female,2001,50+,-118,45
81300,Fortul,Female,2002,45-49,-23,7
81300,Fortul,Female,2002,50+,-37,45
81300,Fortul,Male,1998,10-14,-111,1
81300,Fortul,Male,1998,15-19,-121,31
81300,Fortul,Male,1998,20-24,-193,4
81300,Fortul,Male,1998,25-29,-129,5
81300,Fortul,Male,1998,30-34,-103,7
81300,Fortul,Male,1998,35-39,-122,20
81300,Fortul,Male,1998,40-44,-94,27
81300,Fortul,Male,1998,45-49,-114,22
81300,Fortul,Male,1998,50-54,-120,7
81300,Fortul,Male,1998,55+,-320,27
81300,Fortul,Male,1999,10-14,-55,1
81300,Fortul,Male,1999,15-19,-70,31
81300,Fortul,Male,1999,20-24,-143,4
81300,Fortul,Male,1999,25-29,-85,5
81300,Fortul,Male,1999,30-34,-67,7
81300,Fortul,Male,1999,35-39,-87,20
81300,Fortul,Male,1999,40-44,-64,27
81300,Fortul,Male,1999,45-49,-86,22
81300,Fortul,Male,1999,50-54,-94,7
81300,Fortul,Male,1999,55+,-251,27
81300,Fortul,Male,2000,15-19,-19,31
81300,Fortul,Male,2000,20-24,-94,4
81300,Fortul,Male,2000,25-29,-40,5
81300,Fortul,Male,2000,30-34,-30,7
81300,Fortul,Male,2000,35-39,-51,20
81300,Fortul,Male,2000,40-44,-34,27
81300,Fortul,Male,2000,45-49,-59,22
81300,Fortul,Male,2000,50-54,-69,7
81300,Fortul,Male,2000,55+,-181,27
81300,Fortul,Male,2001,20-24,-45,4
81300,Fortul,Male,2001,35-39,-16,20
81300,Fortul,Male,2001,40-44,-3,27
81300,Fortul,Male,2001,45-49,-32,22
81300,Fortul,Male,2001,50-54,-44,7
81300,Fortul,Male,2001,55+,-112,27
81300,Fortul,Male,2002,45-49,-5,22
81300,Fortul,Male,2002,50-54,-19,7
81300,Fortul,Male,2002,55+,-42,27
81065,Arauquita,Female,1998,15-19,-66,41
81065,Arauquita,Female,1998,20-24,-260,87
81065,Arauquita,Female,1998,25-29,-18,72
81065,Arauquita,Female,1998,35-39,-177,1
81065,Arauquita,Female,1998,40-44,-30,39
81065,Arauquita,Female,1998,45-49,-78,45
81065,Arauquita,Female,1998,50+,-366,7
81065,Arauquita,Female,1999,20-24,-145,87
81065,Arauquita,Female,1999,35-39,-88,1
81065,Arauquita,Female,1999,45-49,-17,45
81065,Arauquita,Female,1999,50+,-179,7
81065,Arauquita,Female,2000,20-24,-29,87
81065,Arauquita,Male,1998,15-19,-308,113
81065,Arauquita,Male,1998,20-24,-435,96
81065,Arauquita,Male,1998,25-29,-150,55
81065,Arauquita,Male,1998,35-39,-267,21
81065,Arauquita,Male,1998,40-44,-43,28
81065,Arauquita,Male,1998,45-49,-66,60
81065,Arauquita,Male,1998,50-54,-281,69
81065,Arauquita,Male,1998,55+,-432,92
81065,Arauquita,Male,1999,15-19,-168,113
81065,Arauquita,Male,1999,20-24,-302,96
81065,Arauquita,Male,1999,25-29,-48,55
81065,Arauquita,Male,1999,35-39,-171,21
81065,Arauquita,Male,1999,45-49,-3,60
81065,Arauquita,Male,1999,50-54,-211,69
81065,Arauquita,Male,1999,55+,-257,92
81065,Arauquita,Male,2000,15-19,-27,113
81065,Arauquita,Male,2000,20-24,-169,96
81065,Arauquita,Male,2000,35-39,-75,21
81065,Arauquita,Male,2000,50-54,-141,69
81065,Arauquita,Male,2000,55+,-83,92
81065,Arauquita,Male,2001,20-24,-36,96
81065,Arauquita,Male,2001,50-54,-71,69
81065,Arauquita,Male,2002,50-54,-1,69
70221,Coveñas,Male,1998,15-19,-205,10
70221,Coveñas,Male,1998,20-24,-85,60
70221,Coveñas,Male,1999,15-19,-97,10
70221,Coveñas,Male,1999,20-24,-12,60
68132,California,Male,1998,50-54,-3,0
50590,Puerto Rico,Male,1998,50-54,-8,9
50568,Puerto Gaitán,Female,1998,20-24,-100,99
50568,Puerto Gaitán,Female,1998,25-29,-1,82
50568,Puerto Gaitán,Female,1998,30-34,-73,2
50568,Puerto Gaitán,Female,1998,35-39,-83,52
50568,Puerto Gaitán,Female,1998,40-44,-80,30
50568,Puerto Gaitán,Female,1998,45-49,-82,15
50568,Puerto Gaitán,Female,1998,50+,-85,22
50568,Puerto Gaitán,Female,1999,20-24,-1,99
50568,Puerto Gaitán,Female,1999,35-39,-15,52
50568,Puerto Gaitán,Female,1999,40-44,-25,30
50568,Puerto Gaitán,Female,1999,45-49,-33,15
50568,Puerto Gaitán,Male,1998,15-19,-74,46
50568,Puerto Gaitán,Male,1998,20-24,-226,24
50568,Puerto Gaitán,Male,1998,25-29,-179,37
50568,Puerto Gaitán,Male,1998,30-34,-191,11
50568,Puerto Gaitán,Male,1998,35-39,-26,52
50568,Puerto Gaitán,Male,1998,40-44,-69,67
50568,Puerto Gaitán,Male,1998,45-49,-72,44
50568,Puerto Gaitán,Male,1998,50-54,-140,22
50568,Puerto Gaitán,Male,1998,55+,-1,89
50568,Puerto Gaitán,Male,1999,20-24,-101,24
50568,Puerto Gaitán,Male,1999,25-29,-71,37
50568,Puerto Gaitán,Male,1999,30-34,-90,11
50568,Puerto Gaitán,Male,1999,40-44,-1,67
50568,Puerto Gaitán,Male,1999,45-49,-14,44
50568,Puerto Gaitán,Male,1999,50-54,-86,22
50568,Puerto Gaitán,Male,2000,50-54,-32,22
50350,La Macarena,Female,1998,10-14,-325,24
50350,La Macarena,Female,1998,15-19,-307,65
50350,La Macarena,Female,1998,20-24,-248,50
50350,La Macarena,Female,1998,25-29,-214,23
50350,La Macarena,Female,1998,30-34,-226,36
50350,La Macarena,Female,1998,35-39,-274,5
50350,La Macarena,Female,1998,40-44,-191,15
50350,La Macarena,Female,1998,45-49,-162,22
50350,La Macarena,Female,1998,50+,-353,36
50350,La Macarena,Female,1999,10-14,-237,24
50350,La Macarena,Female,1999,15-19,-232,65
50350,La Macarena,Female,1999,20-24,-189,50
50350,La Macarena,Female,1999,25-29,-154,23
50350,La Macarena,Female,1999,30-34,-173,36
50350,La Macarena,Female,1999,35-39,-219,5
50350,La Macarena,Female,1999,40-44,-149,15
50350,La Macarena,Female,1999,45-49,-125,22
50350,La Macarena,Female,1999,50+,-276,36
50350,La Macarena,Female,2000,10-14,-150,24
50350,La Macarena,Female,2000,15-19,-158,65
50350,La Macarena,Female,2000,20-24,-129,50
50350,La Macarena,Female,2000,25-29,-95,23
50350,La Macarena,Female,2000,30-34,-121,36
50350,La Macarena,Female,2000,35-39,-163,5
50350,La Macarena,Female,2000,40-44,-108,15
50350,La Macarena,Female,2000,45-49,-88,22
50350,La Macarena,Female,2000,50+,-198,36
50350,La Macarena,Female,2001,10-14,-63,24
50350,La Macarena,Female,2001,15-19,-84,65
50350,La Macarena,Female,2001,20-24,-69,50
50350,La Macarena,Female,2001,25-29,-36,23
50350,La Macarena,Female,2001,30-34,-69,36
50350,La Macarena,Female,2001,35-39,-107,5
50350,La Macarena,Female,2001,40-44,-67,15
50350,La Macarena,Female,2001,45-49,-52,22
50350,La Macarena,Female,2001,50+,-120,36
50350,La Macarena,Female,2002,15-19,-10,65
50350,La Macarena,Female,2002,20-24,-10,50
50350,La Macarena,Female,2002,30-34,-16,36
50350,La Macarena,Female,2002,35-39,-51,5
50350,La Macarena,Female,2002,40-44,-26,15
50350,La Macarena,Female,2002,45-49,-15,22
50350,La Macarena,Female,2002,50+,-42,36
50350,La Macarena,Male,1998,10-14,-349,32
50350,La Macarena,Male,1998,15-19,-387,40
50350,La Macarena,Male,1998,20-24,-279,62
50350,La Macarena,Male,1998,25-29,-345,3
50350,La Macarena,Male,1998,30-34,-293,19
50350,La Macarena,Male,1998,35-39,-211,3
50350,La Macarena,Male,1998,40-44,-282,1
50350,La Macarena,Male,1998,45-49,-228,9
50350,La Macarena,Male,1998,50-54,-220,36
50350,La Macarena,Male,1998,55+,-444,12
50350,La Macarena,Male,1999,10-14,-253,32
50350,La Macarena,Male,1999,15-19,-301,40
50350,La Macarena,Male,1999,20-24,-211,62
50350,La Macarena,Male,1999,25-29,-275,3
50350,La Macarena,Male,1999,30-34,-231,19
50350,La Macarena,Male,1999,35-39,-157,3
50350,La Macarena,Male,1999,40-44,-226,1
50350,La Macarena,Male,1999,45-49,-181,9
50350,La Macarena,Male,1999,50-54,-177,36
50350,La Macarena,Male,1999,55+,-352,12
50350,La Macarena,Male,2000,10-14,-158,32
50350,La Macarena,Male,2000,15-19,-216,40
50350,La Macarena,Male,2000,20-24,-143,62
50350,La Macarena,Male,2000,25-29,-206,3
50350,La Macarena,Male,2000,30-34,-168,19
50350,La Macarena,Male,2000,35-39,-104,3
50350,La Macarena,Male,2000,40-44,-169,1
50350,La Macarena,Male,2000,45-49,-133,9
50350,La Macarena,Male,2000,50-54,-134,36
50350,La Macarena,Male,2000,55+,-261,12
50350,La Macarena,Male,2001,10-14,-63,32
50350,La Macarena,Male,2001,15-19,-131,40
50350,La Macarena,Male,2001,20-24,-75,62
50350,La Macarena,Male,2001,25-29,-136,3
50350,La Macarena,Male,2001,30-34,-106,19
50350,La Macarena,Male,2001,35-39,-50,3
50350,La Macarena,Male,2001,40-44,-112,1
50350,La Macarena,Male,2001,45-49,-86,9
50350,La Macarena,Male,2001,50-54,-92,36
50350,La Macarena,Male,2001,55+,-170,12
50350,La Macarena,Male,2002,15-19,-46,40
50350,La Macarena,Male,2002,20-24,-6,62
50350,La Macarena,Male,2002,25-29,-67,3
50350,La Macarena,Male,2002,30-34,-43,19
50350,La Macarena,Male,2002,40-44,-56,1
50350,La Macarena,Male,2002,45-49,-38,9
50350,La Macarena,Male,2002,50-54,-49,36
50350,La Macarena,Male,2002,55+,-79,12
50350,La Macarena,Male,2003,50-54,-6,36
50330,Mesetas,Male,1998,35-39,-8,12
50330,Mesetas,Male,1998,40-44,-1,16
50325,Mapiripán,Female,1998,10-14,-127,12
50325,Mapiripán,Female,1998,15-19,-86,14
50325,Mapiripán,Female,1998,20-24,-88,16
50325,Mapiripán,Female,1998,25-29,-11,10
50325,Mapiripán,Female,1998,30-34,-68,7
50325,Mapiripán,Female,1998,35-39,-65,6
50325,Mapiripán,Female,1998,40-44,-66,1
50325,Mapiripán,Female,1998,45-49,-41,3
50325,Mapiripán,Female,1998,50+,-102,5
50325,Mapiripán,Female,1999,10-14,-103,12
50325,Mapiripán,Female,1999,15-19,-70,14
50325,Mapiripán,Female,1999,20-24,-70,16
50325,Mapiripán,Female,1999,25-29,-1,10
50325,Mapiripán,Female,1999,30-34,-55,7
50325,Mapiripán,Female,1999,35-39,-54,6
50325,Mapiripán,Female,1999,40-44,-54,1
50325,Mapiripán,Female,1999,45-49,-32,3
50325,Mapiripán,Female,1999,50+,-81,5
50325,Mapiripán,Female,2000,10-14,-80,12
50325,Mapiripán,Female,2000,15-19,-53,14
50325,Mapiripán,Female,2000,20-24,-53,16
50325,Mapiripán,Female,2000,30-34,-43,7
50325,Mapiripán,Female,2000,35-39,-42,6
50325,Mapiripán,Female,2000,40-44,-43,1
50325,Mapiripán,Female,2000,45-49,-23,3
50325,Mapiripán,Female,2000,50+,-59,5
50325,Mapiripán,Female,2001,10-14,-57,12
50325,Mapiripán,Female,2001,15-19,-36,14
50325,Mapiripán,Female,2001,20-24,-36,16
50325,Mapiripán,Female,2001,30-34,-30,7
50325,Mapiripán,Female,2001,35-39,-30,6
50325,Mapiripán,Female,2001,40-44,-32,1
50325,Mapiripán,Female,2001,45-49,-15,3
50325,Mapiripán,Female,2001,50+,-38,5
50325,Mapiripán,Female,2002,10-14,-34,12
50325,Mapiripán,Female,2002,15-19,-19,14
50325,Mapiripán,Female,2002,20-24,-19,16
50325,Mapiripán,Female,2002,30-34,-18,7
50325,Mapiripán,Female,2002,35-39,-18,6
50325,Mapiripán,Female,2002,40-44,-21,1
50325,Mapiripán,Female,2002,45-49,-6,3
50325,Mapiripán,Female,2002,50+,-16,5
50325,Mapiripán,Female,2003,10-14,-11,12
50325,Mapiripán,Female,2003,15-19,-3,14
50325,Mapiripán,Female,2003,20-24,-1,16
50325,Mapiripán,Female,2003,30-34,-5,7
50325,Mapiripán,Female,2003,35-39,-6,6
50325,Mapiripán,Female,2003,40-44,-10,1
50325,Mapiripán,Male,1998,10-14,-146,6
50325,Mapiripán,Male,1998,15-19,-103,16
50325,Mapiripán,Male,1998,20-24,-65,10
50325,Mapiripán,Male,1998,25-29,-45,13
50325,Mapiripán,Male,1998,30-34,-56,12
50325,Mapiripán,Male,1998,35-39,-38,5
50325,Mapiripán,Male,1998,40-44,-75,6
50325,Mapiripán,Male,1998,45-49,-78,5
50325,Mapiripán,Male,1998,50-54,-62,9
50325,Mapiripán,Male,1998,55+,-122,21
50325,Mapiripán,Male,1999,10-14,-120,6
50325,Mapiripán,Male,1999,15-19,-83,16
50325,Mapiripán,Male,1999,20-24,-50,10
50325,Mapiripán,Male,1999,25-29,-30,13
50325,Mapiripán,Male,1999,30-34,-43,12
50325,Mapiripán,Male,1999,35-39,-27,5
50325,Mapiripán,Male,1999,40-44,-61,6
50325,Mapiripán,Male,1999,45-49,-65,5
50325,Mapiripán,Male,1999,50-54,-50,9
50325,Mapiripán,Male,1999,55+,-94,21
50325,Mapiripán,Male,2000,10-14,-95,6
50325,Mapiripán,Male,2000,15-19,-63,16
50325,Mapiripán,Male,2000,20-24,-35,10
50325,Mapiripán,Male,2000,25-29,-16,13
50325,Mapiripán,Male,2000,30-34,-29,12
50325,Mapiripán,Male,2000,35-39,-16,5
50325,Mapiripán,Male,2000,40-44,-48,6
50325,Mapiripán,Male,2000,45-49,-51,5
50325,Mapiripán,Male,2000,50-54,-38,9
50325,Mapiripán,Male,2000,55+,-65,21
50325,Mapiripán,Male,2001,10-14,-70,6
50325,Mapiripán,Male,2001,15-19,-43,16
50325,Mapiripán,Male,2001,20-24,-20,10
50325,Mapiripán,Male,2001,25-29,-2,13
50325,Mapiripán,Male,2001,30-34,-15,12
50325,Mapiripán,Male,2001,35-39,-5,5
50325,Mapiripán,Male,2001,40-44,-34,6
50325,Mapiripán,Male,2001,45-49,-37,5
50325,Mapiripán,Male,2001,50-54,-26,9
50325,Mapiripán,Male,2001,55+,-36,21
50325,Mapiripán,Male,2002,10-14,-45,6
50325,Mapiripán,Male,2002,15-19,-24,16
50325,Mapiripán,Male,2002,20-24,-5,10
50325,Mapiripán,Male,2002,30-34,-2,12
50325,Mapiripán,Male,2002,40-44,-21,6
50325,Mapiripán,Male,2002,45-49,-23,5
50325,Mapiripán,Male,2002,50-54,-15,9
50325,Mapiripán,Male,2002,55+,-8,21
50325,Mapiripán,Male,2003,10-14,-19,6
50325,Mapiripán,Male,2003,15-19,-4,16
50325,Mapiripán,Male,2003,40-44,-7,6
50325,Mapiripán,Male,2003,45-49,-9,5
50325,Mapiripán,Male,2003,50-54,-3,9
50150,Castilla La Nueva,Male,1998,50-54,-25,16
50150,Castilla La Nueva,Male,1999,50-54,-5,16
44420,La Jagua Del Pilar,Male,1998,50-54,-3,1
41078,Baraya,Male,1998,20-24,-4,16
27615,Riosucio,Female,1998,10-14,-40,94
27615,Riosucio,Female,1998,15-19,-38,73
27615,Riosucio,Female,1998,20-24,-88,13
27615,Riosucio,Female,1998,25-29,-249,65
27615,Riosucio,Female,1998,30-34,-352,73
27615,Riosucio,Female,1998,35-39,-364,37
27615,Riosucio,Female,1998,40-44,-346,7
27615,Riosucio,Female,1998,45-49,-217,55
27615,Riosucio,Female,1998,50+,-737,22
27615,Riosucio,Female,1999,25-29,-145,65
27615,Riosucio,Female,1999,30-34,-246,73
27615,Riosucio,Female,1999,35-39,-263,37
27615,Riosucio,Female,1999,40-44,-257,7
27615,Riosucio,Female,1999,45-49,-149,55
27615,Riosucio,Female,1999,50+,-547,22
27615,Riosucio,Female,2000,25-29,-40,65
27615,Riosucio,Female,2000,30-34,-140,73
27615,Riosucio,Female,2000,35-39,-163,37
27615,Riosucio,Female,2000,40-44,-169,7
27615,Riosucio,Female,2000,45-49,-81,55
27615,Riosucio,Female,2000,50+,-357,22
27615,Riosucio,Female,2001,30-34,-34,73
27615,Riosucio,Female,2001,35-39,-63,37
27615,Riosucio,Female,2001,40-44,-81,7
27615,Riosucio,Female,2001,45-49,-13,55
27615,Riosucio,Female,2001,50+,-167,22
27615,Riosucio,Male,1998,10-14,-52,91
27615,Riosucio,Male,1998,15-19,-123,11
27615,Riosucio,Male,1998,20-24,-242,110
27615,Riosucio,Male,1998,25-29,-416,81
27615,Riosucio,Male,1998,30-34,-559,83
27615,Riosucio,Male,1998,35-39,-534,82
27615,Riosucio,Male,1998,40-44,-458,67
27615,Riosucio,Male,1998,45-49,-387,95
27615,Riosucio,Male,1998,50-54,-289,1
27615,Riosucio,Male,1998,55+,-952,130
27615,Riosucio,Male,1999,20-24,-125,110
27615,Riosucio,Male,1999,25-29,-291,81
27615,Riosucio,Male,1999,30-34,-430,83
27615,Riosucio,Male,1999,35-39,-411,82
27615,Riosucio,Male,1999,40-44,-353,67
27615,Riosucio,Male,1999,45-49,-290,95
27615,Riosucio,Male,1999,50-54,-216,1
27615,Riosucio,Male,1999,55+,-736,130
27615,Riosucio,Male,2000,20-24,-7,110
27615,Riosucio,Male,2000,25-29,-167,81
27615,Riosucio,Male,2000,30-34,-302,83
27615,Riosucio,Male,2000,35-39,-288,82
27615,Riosucio,Male,2000,40-44,-248,67
27615,Riosucio,Male,2000,45-49,-194,95
27615,Riosucio,Male,2000,50-54,-144,1
27615,Riosucio,Male,2000,55+,-519,130
27615,Riosucio,Male,2001,25-29,-43,81
27615,Riosucio,Male,2001,30-34,-174,83
27615,Riosucio,Male,2001,35-39,-165,82
27615,Riosucio,Male,2001,40-44,-143,67
27615,Riosucio,Male,2001,45-49,-98,95
27615,Riosucio,Male,2001,50-54,-72,1
27615,Riosucio,Male,2001,55+,-303,130
27615,Riosucio,Male,2002,30-34,-46,83
27615,Riosucio,Male,2002,35-39,-41,82
27615,Riosucio,Male,2002,40-44,-38,67
27615,Riosucio,Male,2002,45-49,-1,95
27615,Riosucio,Male,2002,55+,-86,130
27600,Río Quito,Female,1998,25-29,-4,17
27150,Carmen Del Darién,Female,1998,10-14,-10,34
27150,Carmen Del Darién,Female,1998,15-19,-50,16
27150,Carmen Del Darién,Female,1998,20-24,-22,6
27150,Carmen Del Darién,Female,1998,25-29,-27,24
27150,Carmen Del Darién,Female,1998,30-34,-44,21
27150,Carmen Del Darién,Female,1998,35-39,-77,12
27150,Carmen Del Darién,Female,1998,40-44,-60,16
27150,Carmen Del Darién,Female,1998,45-49,-1,12
27150,Carmen Del Darién,Female,1998,50+,-84,37
27150,Carmen Del Darién,Female,1999,15-19,-17,16
27150,Carmen Del Darién,Female,1999,25-29,-2,24
27150,Carmen Del Darién,Female,1999,30-34,-23,21
27150,Carmen Del Darién,Female,1999,35-39,-54,12
27150,Carmen Del Darién,Female,1999,40-44,-41,16
27150,Carmen Del Darién,Female,1999,50+,-43,37
27150,Carmen Del Darién,Female,2000,30-34,-1,21
27150,Carmen Del Darién,Female,2000,35-39,-32,12
27150,Carmen Del Darién,Female,2000,40-44,-22,16
27150,Carmen Del Darién,Female,2000,50+,-3,37
27150,Carmen Del Darién,Female,2001,35-39,-10,12
27150,Carmen Del Darién,Female,2001,40-44,-3,16
27150,Carmen Del Darién,Male,1998,10-14,-38,9
27150,Carmen Del Darién,Male,1998,15-19,-40,35
27150,Carmen Del Darién,Male,1998,20-24,-24,5
27150,Carmen Del Darién,Male,1998,25-29,-57,0
27150,Carmen Del Darién,Male,1998,30-34,-80,3
27150,Carmen Del Darién,Male,1998,35-39,-93,6
27150,Carmen Del Darién,Male,1998,40-44,-106,11
27150,Carmen Del Darién,Male,1998,45-49,-27,6
27150,Carmen Del Darién,Male,1998,50-54,-51,6
27150,Carmen Del Darién,Male,1998,55+,-89,26
27150,Carmen Del Darién,Male,1999,15-19,-3,35
27150,Carmen Del Darién,Male,1999,25-29,-28,0
27150,Carmen Del Darién,Male,1999,30-34,-53,3
27150,Carmen Del Darién,Male,1999,35-39,-69,6
27150,Carmen Del Darién,Male,1999,40-44,-82,11
27150,Carmen Del Darién,Male,1999,45-49,-11,6
27150,Carmen Del Darién,Male,1999,50-54,-36,6
27150,Carmen Del Darién,Male,1999,55+,-50,26
27150,Carmen Del Darién,Male,2000,30-34,-25,3
27150,Carmen Del Darién,Male,2000,35-39,-44,6
27150,Carmen Del Darién,Male,2000,40-44,-59,11
27150,Carmen Del Darién,Male,2000,50-54,-22,6
27150,Carmen Del Darién,Male,2000,55+,-12,26
27150,Carmen Del Darién,Male,2001,35-39,-19,6
27150,Carmen Del Darién,Male,2001,40-44,-36,11
27150,Carmen Del Darién,Male,2001,50-54,-8,6
27150,Carmen Del Darién,Male,2002,40-44,-12,11
25473,Mosquera,Female,1998,50+,-997,396
25473,Mosquera,Female,1999,50+,-301,396
25473,Mosquera,Male,1998,50-54,-276,118
25473,Mosquera,Male,1998,55+,-448,317
25473,Mosquera,Male,1999,50-54,-79,118
25473,Mosquera,Male,1999,55+,-66,317
19533,Piamonte,Female,1998,10-14,-85,17
19533,Piamonte,Female,1998,15-19,-106,13
19533,Piamonte,Female,1998,20-24,-83,11
19533,Piamonte,Female,1998,25-29,-86,2
19533,Piamonte,Female,1998,30-34,-82,3
19533,Piamonte,Female,1998,35-39,-85,8
19533,Piamonte,Female,1998,40-44,-41,4
19533,Piamonte,Female,1998,45-49,-57,1
19533,Piamonte,Female,1998,50+,-206,3
19533,Piamonte,Female,1999,10-14,-59,17
19533,Piamonte,Female,1999,15-19,-82,13
19533,Piamonte,Female,1999,20-24,-64,11
19533,Piamonte,Female,1999,25-29,-69,2
19533,Piamonte,Female,1999,30-34,-65,3
19533,Piamonte,Female,1999,35-39,-69,8
19533,Piamonte,Female,1999,40-44,-29,4
19533,Piamonte,Female,1999,45-49,-46,1
19533,Piamonte,Female,1999,50+,-172,3
19533,Piamonte,Female,2000,10-14,-34,17
19533,Piamonte,Female,2000,15-19,-58,13
19533,Piamonte,Female,2000,20-24,-45,11
19533,Piamonte,Female,2000,25-29,-51,2
19533,Piamonte,Female,2000,30-34,-48,3
19533,Piamonte,Female,2000,35-39,-54,8
19533,Piamonte,Female,2000,40-44,-18,4
19533,Piamonte,Female,2000,45-49,-34,1
19533,Piamonte,Female,2000,50+,-137,3
19533,Piamonte,Female,2001,10-14,-9,17
19533,Piamonte,Female,2001,15-19,-34,13
19533,Piamonte,Female,2001,20-24,-26,11
19533,Piamonte,Female,2001,25-29,-33,2
19533,Piamonte,Female,2001,30-34,-31,3
19533,Piamonte,Female,2001,35-39,-38,8
19533,Piamonte,Female,2001,40-44,-7,4
19533,Piamonte,Female,2001,45-49,-22,1
19533,Piamonte,Female,2001,50+,-102,3
19533,Piamonte,Female,2002,15-19,-11,13
19533,Piamonte,Female,2002,20-24,-8,11
19533,Piamonte,Female,2002,25-29,-15,2
19533,Piamonte,Female,2002,30-34,-14,3
19533,Piamonte,Female,2002,35-39,-23,8
19533,Piamonte,Female,2002,45-49,-11,1
19533,Piamonte,Female,2002,50+,-67,3
19533,Piamonte,Female,2003,35-39,-7,8
19533,Piamonte,Female,2003,50+,-32,3
19533,Piamonte,Male,1998,10-14,-94,11
19533,Piamonte,Male,1998,15-19,-98,21
19533,Piamonte,Male,1998,20-24,-70,5
19533,Piamonte,Male,1998,25-29,-88,4
19533,Piamonte,Male,1998,30-34,-87,1
19533,Piamonte,Male,1998,35-39,-94,15
19533,Piamonte,Male,1998,40-44,-55,2
19533,Piamonte,Male,1998,45-49,-42,3
19533,Piamonte,Male,1998,50-54,-46,4
19533,Piamonte,Male,1998,55+,-169,26
19533,Piamonte,Male,1999,10-14,-67,11
19533,Piamonte,Male,1999,15-19,-74,21
19533,Piamonte,Male,1999,20-24,-52,5
19533,Piamonte,Male,1999,25-29,-69,4
19533,Piamonte,Male,1999,30-34,-70,1
19533,Piamonte,Male,1999,35-39,-75,15
19533,Piamonte,Male,1999,40-44,-41,2
19533,Piamonte,Male,1999,45-49,-31,3
19533,Piamonte,Male,1999,50-54,-36,4
19533,Piamonte,Male,1999,55+,-136,26
19533,Piamonte,Male,2000,10-14,-41,11
19533,Piamonte,Male,2000,15-19,-50,21
19533,Piamonte,Male,2000,20-24,-33,5
19533,Piamonte,Male,2000,25-29,-51,4
19533,Piamonte,Male,2000,30-34,-52,1
19533,Piamonte,Male,2000,35-39,-57,15
19533,Piamonte,Male,2000,40-44,-27,2
19533,Piamonte,Male,2000,45-49,-20,3
19533,Piamonte,Male,2000,50-54,-26,4
19533,Piamonte,Male,2000,55+,-104,26
19533,Piamonte,Male,2001,10-14,-15,11
19533,Piamonte,Male,2001,15-19,-27,21
19533,Piamonte,Male,2001,20-24,-14,5
19533,Piamonte,Male,2001,25-29,-33,4
19533,Piamonte,Male,2001,30-34,-34,1
19533,Piamonte,Male,2001,35-39,-39,15
19533,Piamonte,Male,2001,40-44,-12,2
19533,Piamonte,Male,2001,45-49,-8,3
19533,Piamonte,Male,2001,50-54,-16,4
19533,Piamonte,Male,2001,55+,-71,26
19533,Piamonte,Male,2002,15-19,-3,21
19533,Piamonte,Male,2002,25-29,-14,4
19533,Piamonte,Male,2002,30-34,-17,1
19533,Piamonte,Male,2002,35-39,-21,15
19533,Piamonte,Male,2002,50-54,-6,4
19533,Piamonte,Male,2002,55+,-39,26
19533,Piamonte,Male,2003,35-39,-3,15
19533,Piamonte,Male,2003,55+,-6,26
19050,Argelia,Female,1998,10-14,-477,14
19050,Argelia,Female,1998,15-19,-485,10
19050,Argelia,Female,1998,20-24,-478,6
19050,Argelia,Female,1998,25-29,-486,9
19050,Argelia,Female,1998,30-34,-437,5
19050,Argelia,Female,1998,35-39,-407,5
19050,Argelia,Female,1998,40-44,-308,5
19050,Argelia,Female,1998,45-49,-255,5
19050,Argelia,Female,1998,50+,-797,62
19050,Argelia,Female,1999,10-14,-406,14
19050,Argelia,Female,1999,15-19,-414,10
19050,Argelia,Female,1999,20-24,-409,6
19050,Argelia,Female,1999,25-29,-415,9
19050,Argelia,Female,1999,30-34,-374,5
19050,Argelia,Female,1999,35-39,-349,5
19050,Argelia,Female,1999,40-44,-264,5
19050,Argelia,Female,1999,45-49,-217,5
19050,Argelia,Female,1999,50+,-675,62
19050,Argelia,Female,2000,10-14,-336,14
19050,Argelia,Female,2000,15-19,-343,10
